"Código validación","Data","Código parámetro","Parámetro","Valor","Unidades"
"1","2014-02-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","1.0","Días"
"1","2014-02-01 00:00:00.0","PR_AVG_1.5m","Presión","969.3","hPa"
"1","2014-02-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1013.8","hPa"
"1","2014-02-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","76.4","km/h"
"1","2014-02-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","4.1","ºC"
"1","2014-02-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","5.5","ºC"
"1","2014-02-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","9.6","ºC"
"1","2014-02-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","13.1","ºC"
"1","2014-02-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","7.3","ºC"
"1","2014-02-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","10.4","ºC"
"1","2014-02-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","-1.2","ºC"
"1","2014-02-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","12.1","km/h"
"1","2014-03-01 00:00:00.0","PP_SUM_1.5m","Chuvia","130.2","L/m2"
"1","2014-03-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","22.4","L/m2"
"1","2014-03-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","226.0","º"
"1","2014-03-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","225.0","º"
"1","2014-03-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","201.3","h"
"1","2014-03-01 00:00:00.0","HF_SUM_1.5m","Horas humidade foliar mensuais","270.9","h"
"1","2014-03-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","93.0","%"
"1","2014-03-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","60.0","%"
"1","2014-03-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","81.0","%"
"1","2014-03-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","15.0","Días"
"1","2014-03-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","5.0","Días"
"1","2014-03-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","12.0","Días"
"1","2014-03-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","0.0","Días"
"1","2014-03-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","0.0","Días"
"1","2014-03-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","1.0","Días"
"1","2014-03-01 00:00:00.0","PR_AVG_1.5m","Presión","975.4","hPa"
"1","2014-03-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1019.8","hPa"
"1","2014-03-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","48.1","km/h"
"1","2014-03-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","5.0","ºC"
"1","2014-03-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","6.0","ºC"
"1","2014-03-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","9.5","ºC"
"1","2014-03-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","23.0","ºC"
"1","2014-03-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","9.5","ºC"
"1","2014-03-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","14.9","ºC"
"1","2014-03-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","-0.0","ºC"
"1","2014-03-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","8.1","km/h"
"1","2014-04-01 00:00:00.0","PP_SUM_1.5m","Chuvia","161.6","L/m2"
"1","2014-04-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","33.3","L/m2"
"1","2014-04-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","241.0","º"
"1","2014-04-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","225.0","º"
"1","2014-04-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","38.0","h"
"1","2014-04-01 00:00:00.0","HF_SUM_1.5m","Horas humidade foliar mensuais","294.4","h"
"1","2014-04-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","97.0","%"
"1","2014-04-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","68.0","%"
"1","2014-04-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","86.0","%"
"1","2014-04-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","18.0","Días"
"1","2014-04-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","6.0","Días"
"1","2014-04-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","14.0","Días"
"1","2014-04-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","2.0","Días"
"1","2014-04-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","0.0","Días"
"1","2014-04-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","0.0","Días"
"1","2014-04-01 00:00:00.0","PR_AVG_1.5m","Presión","972.4","hPa"
"1","2014-04-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1016.3","hPa"
"1","2014-04-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","38.7","km/h"
"1","2014-04-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","7.7","ºC"
"1","2014-04-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","9.2","ºC"
"1","2014-04-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","11.1","ºC"
"1","2014-04-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","25.7","ºC"
"1","2014-04-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","11.7","ºC"
"1","2014-04-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","16.3","ºC"
"1","2014-04-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","3.3","ºC"
"1","2014-04-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","7.2","km/h"
"1","2014-05-01 00:00:00.0","PP_SUM_1.5m","Chuvia","111.1","L/m2"
"1","2014-05-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","32.3","L/m2"
"1","2014-05-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","20.0","º"
"1","2014-05-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","45.0","º"
"1","2014-05-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","50.5","h"
"1","2014-05-01 00:00:00.0","HF_SUM_1.5m","Horas humidade foliar mensuais","247.9","h"
"1","2014-05-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","95.0","%"
"1","2014-05-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","59.0","%"
"1","2014-05-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","80.0","%"
"1","2014-05-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","17.0","Días"
"1","2014-05-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","3.0","Días"
"1","2014-05-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","8.0","Días"
"1","2014-05-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","1.0","Días"
"1","2014-05-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","0.0","Días"
"1","2014-05-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","0.0","Días"
"1","2014-05-01 00:00:00.0","PR_AVG_1.5m","Presión","975.1","hPa"
"1","2014-05-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1019.0","hPa"
"1","2014-05-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","42.2","km/h"
"1","2014-05-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","7.6","ºC"
"1","2014-05-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","8.5","ºC"
"1","2014-05-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","12.2","ºC"
"1","2014-05-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","27.1","ºC"
"1","2014-05-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","12.3","ºC"
"1","2014-05-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","17.6","ºC"
"1","2014-05-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","3.8","ºC"
"1","2014-05-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","6.8","km/h"
"1","2014-06-01 00:00:00.0","PP_SUM_1.5m","Chuvia","206.6","L/m2"
"1","2014-06-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","38.8","L/m2"
"1","2014-06-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","225.0","º"
"1","2014-06-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","45.0","º"
"1","2014-06-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","0.7","h"
"1","2014-06-01 00:00:00.0","HF_SUM_1.5m","Horas humidade foliar mensuais","267.8","h"
"1","2014-06-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","96.0","%"
"1","2014-06-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","60.0","%"
"1","2014-06-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","81.0","%"
"1","2014-06-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","15.0","Días"
"1","2014-06-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","6.0","Días"
"1","2014-06-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","12.0","Días"
"1","2014-06-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","4.0","Días"
"1","2014-06-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","0.0","Días"
"1","2014-06-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","0.0","Días"
"1","2014-06-01 00:00:00.0","PR_AVG_1.5m","Presión","974.8","hPa"
"1","2014-06-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1018.2","hPa"
"1","2014-06-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","42.1","km/h"
"1","2014-06-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","10.9","ºC"
"1","2014-06-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","12.1","ºC"
"1","2014-06-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","15.4","ºC"
"1","2014-06-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","30.0","ºC"
"1","2014-06-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","15.6","ºC"
"1","2014-06-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","20.9","ºC"
"1","2014-06-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","6.8","ºC"
"1","2014-06-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","6.8","km/h"
"1","2014-07-01 00:00:00.0","PP_SUM_1.5m","Chuvia","52.7","L/m2"
"1","2014-07-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","16.7","L/m2"
"1","2014-07-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","239.0","º"
"1","2014-07-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","45.0","º"
"1","2014-07-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","0.0","h"
"1","2014-07-01 00:00:00.0","HF_SUM_1.5m","Horas humidade foliar mensuais","164.2","h"
"1","2014-07-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","96.0","%"
"1","2014-07-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","68.0","%"
"1","2014-07-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","85.0","%"
"1","2014-07-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","8.0","Días"
"1","2014-07-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","3.0","Días"
"1","2014-07-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","5.0","Días"
"1","2014-07-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","0.0","Días"
"1","2014-07-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","0.0","Días"
"1","2014-07-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","0.0","Días"
"1","2014-07-01 00:00:00.0","PR_AVG_1.5m","Presión","975.7","hPa"
"1","2014-07-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1018.8","hPa"
"1","2014-07-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","56.6","km/h"
"1","2014-07-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","13.5","ºC"
"1","2014-07-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","14.3","ºC"
"1","2014-07-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","18.9","ºC"
"1","2014-07-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","29.1","ºC"
"1","2014-07-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","17.1","ºC"
"1","2014-07-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","21.5","ºC"
"1","2014-07-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","9.7","ºC"
"1","2014-07-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","9.5","km/h"
"1","2014-08-01 00:00:00.0","PP_SUM_1.5m","Chuvia","40.2","L/m2"
"1","2014-08-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","14.9","L/m2"
"1","2014-08-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","75.0","º"
"1","2014-08-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","45.0","º"
"1","2014-08-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","0.0","h"
"1","2014-08-01 00:00:00.0","HF_SUM_1.5m","Horas humidade foliar mensuais","344.2","h"
"1","2014-08-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","98.0","%"
"1","2014-08-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","68.0","%"
"1","2014-08-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","87.0","%"
"1","2014-08-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","11.0","Días"
"1","2014-08-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","1.0","Días"
"1","2014-08-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","6.0","Días"
"1","2014-08-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","0.0","Días"
"1","2014-08-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","0.0","Días"
"1","2014-08-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","0.0","Días"
"1","2014-08-01 00:00:00.0","PR_AVG_1.5m","Presión","975.4","hPa"
"1","2014-08-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1018.6","hPa"
"1","2014-08-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","41.9","km/h"
"1","2014-08-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","12.1","ºC"
"1","2014-08-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","14.0","ºC"
"1","2014-08-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","18.1","ºC"
"1","2014-08-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","29.0","ºC"
"1","2014-08-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","16.5","ºC"
"1","2014-08-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","21.1","ºC"
"1","2014-08-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","8.1","ºC"
"1","2014-08-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","6.7","km/h"
"1","2014-09-01 00:00:00.0","PP_SUM_1.5m","Chuvia","247.4","L/m2"
"1","2014-09-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","79.4","L/m2"
"1","2014-09-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","210.0","º"
"1","2014-09-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","270.0","º"
"1","2014-09-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","0.0","h"
"1","2014-09-01 00:00:00.0","HF_SUM_1.5m","Horas humidade foliar mensuais","333.5","h"
"1","2014-09-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","99.0","%"
"1","2014-09-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","66.0","%"
"1","2014-09-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","87.0","%"
"1","2014-09-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","14.0","Días"
"1","2014-09-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","4.0","Días"
"1","2014-09-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","11.0","Días"
"1","2014-09-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","3.0","Días"
"1","2014-09-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","2.0","Días"
"1","2014-09-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","0.0","Días"
"1","2014-09-01 00:00:00.0","PR_AVG_1.5m","Presión","972.3","hPa"
"1","2014-09-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1015.2","hPa"
"1","2014-09-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","71.9","km/h"
"1","2014-09-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","13.4","ºC"
"1","2014-09-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","15.0","ºC"
"1","2014-09-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","17.4","ºC"
"1","2014-09-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","31.9","ºC"
"1","2014-09-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","17.3","ºC"
"1","2014-09-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","22.2","ºC"
"1","2014-09-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","9.3","ºC"
"1","2014-09-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","5.9","km/h"
"1","2014-10-01 00:00:00.0","PP_SUM_1.5m","Chuvia","166.9","L/m2"
"1","2014-10-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","33.7","L/m2"
"1","2014-10-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","256.0","º"
"1","2014-10-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","225.0","º"
"1","2014-10-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","0.0","h"
"1","2014-10-01 00:00:00.0","HF_SUM_1.5m","Horas humidade foliar mensuais","346.1","h"
"1","2014-10-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","98.0","%"
"1","2014-10-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","69.0","%"
"1","2014-10-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","88.0","%"
"1","2014-10-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","19.0","Días"
"1","2014-10-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","6.0","Días"
"1","2014-10-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","14.0","Días"
"1","2014-10-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","1.0","Días"
"1","2014-10-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","0.0","Días"
"1","2014-10-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","0.0","Días"
"1","2014-10-01 00:00:00.0","PR_AVG_1.5m","Presión","973.2","hPa"
"1","2014-10-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1016.5","hPa"
"1","2014-10-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","55.3","km/h"
"1","2014-10-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","11.6","ºC"
"1","2014-10-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","13.2","ºC"
"1","2014-10-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","15.3","ºC"
"1","2014-10-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","27.1","ºC"
"1","2014-10-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","15.3","ºC"
"1","2014-10-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","20.3","ºC"
"1","2014-10-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","7.3","ºC"
"1","2014-10-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","5.7","km/h"
"1","2014-11-01 00:00:00.0","PP_SUM_1.5m","Chuvia","376.3","L/m2"
"1","2014-11-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","43.7","L/m2"
"1","2014-11-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","224.0","º"
"1","2014-11-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","225.0","º"
"1","2014-11-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","86.0","h"
"1","2014-11-01 00:00:00.0","HF_SUM_1.5m","Horas humidade foliar mensuais","445.0","h"
"1","2014-11-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","98.0","%"
"1","2014-11-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","80.0","%"
"1","2014-11-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","92.0","%"
"1","2014-11-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","23.0","Días"
"1","2014-11-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","13.0","Días"
"1","2014-11-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","20.0","Días"
"1","2014-11-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","5.0","Días"
"1","2014-11-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","0.0","Días"
"1","2014-11-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","0.0","Días"
"1","2014-11-01 00:00:00.0","PR_AVG_1.5m","Presión","966.2","hPa"
"1","2014-11-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1010.1","hPa"
"1","2014-11-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","53.4","km/h"
"1","2014-11-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","6.9","ºC"
"1","2014-11-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","8.8","ºC"
"1","2014-11-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","11.3","ºC"
"1","2014-11-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","17.0","ºC"
"1","2014-11-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","10.2","ºC"
"1","2014-11-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","13.1","ºC"
"1","2014-11-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","2.3","ºC"
"1","2014-11-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","7.8","km/h"
"1","2014-12-01 00:00:00.0","PP_SUM_1.5m","Chuvia","80.8","L/m2"
"1","2014-12-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","25.3","L/m2"
"1","2014-12-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","24.0","º"
"1","2014-12-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","45.0","º"
"9","2014-12-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","-9999.0","h"
"9","2014-12-01 00:00:00.0","HF_SUM_1.5m","Horas humidade foliar mensuais","-9999.0","h"
"1","2014-12-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","98.0","%"
"1","2014-12-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","78.0","%"
"1","2014-12-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","91.0","%"
"1","2014-12-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","15.0","Días"
"1","2014-12-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","2.0","Días"
