"Código validación","Data","Código parámetro","Parámetro","Valor","Unidades"
"1","2023-03-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","65.2","L/m2"
"1","2023-03-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","238.0","º"
"1","2023-03-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","225.0","º"
"1","2023-03-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","110.8","h"
"1","2023-03-01 00:00:00.0","HF_SUM_1.5m","Horas humidade foliar mensuais","369.3","h"
"1","2023-03-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","93.0","%"
"1","2023-03-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","64.0","%"
"1","2023-03-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","82.0","%"
"1","2023-03-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","19.0","Días"
"1","2023-03-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","12.0","Días"
"1","2023-03-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","17.0","Días"
"1","2023-03-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","3.0","Días"
"1","2023-03-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","1.0","Días"
"1","2023-03-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","1.0","Días"
"1","2023-03-01 00:00:00.0","PR_AVG_1.5m","Presión","974.0","hPa"
"1","2023-03-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1018.1","hPa"
"1","2023-03-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","61.7","km/h"
"1","2023-03-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","7.4","ºC"
"1","2023-03-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","7.4","ºC"
"1","2023-03-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","9.9","ºC"
"1","2023-03-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","19.7","ºC"
"1","2023-03-01 00:00:00.0","TA_AVG_0.1m","Temperatura media a 0.1m","10.0","ºC"
"1","2023-03-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","10.6","ºC"
"1","2023-03-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","14.3","ºC"
"1","2023-03-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","-1.0","ºC"
"1","2023-03-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","8.6","km/h"
"1","2023-04-01 00:00:00.0","PP_SUM_1.5m","Chuvia","140.0","L/m2"
"1","2023-04-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","52.6","L/m2"
"1","2023-04-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","6.0","º"
"1","2023-04-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","225.0","º"
"1","2023-04-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","52.7","h"
"1","2023-04-01 00:00:00.0","HF_SUM_1.5m","Horas humidade foliar mensuais","246.5","h"
"1","2023-04-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","92.0","%"
"1","2023-04-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","54.0","%"
"1","2023-04-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","77.0","%"
"1","2023-04-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","14.0","Días"
"1","2023-04-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","4.0","Días"
"1","2023-04-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","10.0","Días"
"1","2023-04-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","1.0","Días"
"1","2023-04-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","0.0","Días"
"1","2023-04-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","0.0","Días"
"1","2023-04-01 00:00:00.0","PR_AVG_1.5m","Presión","974.9","hPa"
"1","2023-04-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1018.8","hPa"
"1","2023-04-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","51.0","km/h"
"1","2023-04-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","7.9","ºC"
"1","2023-04-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","8.5","ºC"
"1","2023-04-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","12.2","ºC"
"1","2023-04-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","25.4","ºC"
"1","2023-04-01 00:00:00.0","TA_AVG_0.1m","Temperatura media a 0.1m","12.3","ºC"
"1","2023-04-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","12.9","ºC"
"1","2023-04-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","18.4","ºC"
"1","2023-04-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","3.0","ºC"
"1","2023-04-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","6.0","km/h"
"1","2023-05-01 00:00:00.0","PP_SUM_1.5m","Chuvia","60.8","L/m2"
"1","2023-05-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","23.0","L/m2"
"1","2023-05-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","25.0","º"
"1","2023-05-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","45.0","º"
"1","2023-05-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","0.0","h"
"1","2023-05-01 00:00:00.0","HF_SUM_1.5m","Horas humidade foliar mensuais","193.8","h"
"1","2023-05-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","92.0","%"
"1","2023-05-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","57.0","%"
"1","2023-05-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","78.0","%"
"1","2023-05-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","12.0","Días"
"1","2023-05-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","2.0","Días"
"1","2023-05-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","10.0","Días"
"1","2023-05-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","0.0","Días"
"1","2023-05-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","0.0","Días"
"1","2023-05-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","0.0","Días"
"1","2023-05-01 00:00:00.0","PR_AVG_1.5m","Presión","976.7","hPa"
"1","2023-05-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1020.3","hPa"
"1","2023-05-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","47.8","km/h"
"1","2023-05-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","10.6","ºC"
"1","2023-05-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","10.6","ºC"
"1","2023-05-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","14.5","ºC"
"1","2023-05-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","27.3","ºC"
"1","2023-05-01 00:00:00.0","TA_AVG_0.1m","Temperatura media a 0.1m","14.8","ºC"
"1","2023-05-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","14.7","ºC"
"1","2023-05-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","19.9","ºC"
"1","2023-05-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","7.3","ºC"
"1","2023-05-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","8.1","km/h"
"1","2023-06-01 00:00:00.0","PP_SUM_1.5m","Chuvia","197.4","L/m2"
"1","2023-06-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","63.4","L/m2"
"1","2023-06-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","55.0","º"
"1","2023-06-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","45.0","º"
"1","2023-06-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","0.0","h"
"1","2023-06-01 00:00:00.0","HF_SUM_1.5m","Horas humidade foliar mensuais","296.4","h"
"1","2023-06-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","96.0","%"
"1","2023-06-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","62.0","%"
"1","2023-06-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","82.0","%"
"1","2023-06-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","12.0","Días"
"1","2023-06-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","6.0","Días"
"1","2023-06-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","9.0","Días"
"1","2023-06-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","1.0","Días"
"1","2023-06-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","1.0","Días"
"1","2023-06-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","0.0","Días"
"1","2023-06-01 00:00:00.0","PR_AVG_1.5m","Presión","973.7","hPa"
"1","2023-06-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1016.6","hPa"
"1","2023-06-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","41.6","km/h"
"1","2023-06-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","13.4","ºC"
"1","2023-06-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","14.6","ºC"
"1","2023-06-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","19.0","ºC"
"1","2023-06-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","29.8","ºC"
"1","2023-06-01 00:00:00.0","TA_AVG_0.1m","Temperatura media a 0.1m","18.9","ºC"
"1","2023-06-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","17.8","ºC"
"1","2023-06-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","23.2","ºC"
"1","2023-06-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","10.3","ºC"
"1","2023-06-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","5.1","km/h"
"1","2023-07-01 00:00:00.0","PP_SUM_1.5m","Chuvia","53.0","L/m2"
"1","2023-07-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","14.4","L/m2"
"1","2023-07-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","351.0","º"
"1","2023-07-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","45.0","º"
"1","2023-07-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","0.0","h"
"1","2023-07-01 00:00:00.0","HF_SUM_1.5m","Horas humidade foliar mensuais","304.7","h"
"1","2023-07-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","97.0","%"
"1","2023-07-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","63.0","%"
"1","2023-07-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","83.0","%"
"1","2023-07-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","12.0","Días"
"1","2023-07-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","3.0","Días"
"1","2023-07-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","7.0","Días"
"1","2023-07-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","0.0","Días"
"1","2023-07-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","0.0","Días"
"1","2023-07-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","0.0","Días"
"1","2023-07-01 00:00:00.0","PR_AVG_1.5m","Presión","976.6","hPa"
"1","2023-07-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1019.7","hPa"
"1","2023-07-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","39.4","km/h"
"1","2023-07-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","12.8","ºC"
"1","2023-07-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","14.3","ºC"
"1","2023-07-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","19.0","ºC"
"1","2023-07-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","26.2","ºC"
"1","2023-07-01 00:00:00.0","TA_AVG_0.1m","Temperatura media a 0.1m","18.1","ºC"
"1","2023-07-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","17.4","ºC"
"1","2023-07-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","22.2","ºC"
"1","2023-07-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","9.2","ºC"
"1","2023-07-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","4.7","km/h"
"1","2023-08-01 00:00:00.0","PP_SUM_1.5m","Chuvia","50.8","L/m2"
"1","2023-08-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","27.4","L/m2"
"1","2023-08-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","0.0","º"
"1","2023-08-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","45.0","º"
"1","2023-08-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","0.0","h"
"1","2023-08-01 00:00:00.0","HF_SUM_1.5m","Horas humidade foliar mensuais","290.1","h"
"1","2023-08-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","96.0","%"
"1","2023-08-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","60.0","%"
"1","2023-08-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","82.0","%"
"1","2023-08-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","9.0","Días"
"1","2023-08-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","1.0","Días"
"1","2023-08-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","6.0","Días"
"1","2023-08-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","0.0","Días"
"1","2023-08-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","0.0","Días"
"1","2023-08-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","0.0","Días"
"1","2023-08-01 00:00:00.0","PR_AVG_1.5m","Presión","976.9","hPa"
"1","2023-08-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1019.8","hPa"
"1","2023-08-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","35.0","km/h"
"1","2023-08-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","14.3","ºC"
"1","2023-08-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","15.4","ºC"
"1","2023-08-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","18.9","ºC"
"1","2023-08-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","35.4","ºC"
"1","2023-08-01 00:00:00.0","TA_AVG_0.1m","Temperatura media a 0.1m","18.9","ºC"
"1","2023-08-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","18.8","ºC"
"1","2023-08-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","24.1","ºC"
"1","2023-08-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","10.8","ºC"
"1","2023-08-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","4.7","km/h"
"1","2023-09-01 00:00:00.0","PP_SUM_1.5m","Chuvia","165.4","L/m2"
"1","2023-09-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","49.2","L/m2"
"1","2023-09-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","107.0","º"
"1","2023-09-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","45.0","º"
"1","2023-09-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","0.0","h"
"1","2023-09-01 00:00:00.0","HF_SUM_1.5m","Horas humidade foliar mensuais","403.3","h"
"1","2023-09-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","98.0","%"
"1","2023-09-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","65.0","%"
"1","2023-09-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","87.0","%"
"1","2023-09-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","19.0","Días"
"1","2023-09-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","5.0","Días"
"1","2023-09-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","13.0","Días"
"1","2023-09-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","1.0","Días"
"1","2023-09-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","0.0","Días"
"1","2023-09-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","0.0","Días"
"1","2023-09-01 00:00:00.0","PR_AVG_1.5m","Presión","973.3","hPa"
"1","2023-09-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1016.3","hPa"
"1","2023-09-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","48.7","km/h"
"1","2023-09-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","13.5","ºC"
"1","2023-09-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","15.0","ºC"
"1","2023-09-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","17.8","ºC"
"1","2023-09-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","30.8","ºC"
"1","2023-09-01 00:00:00.0","TA_AVG_0.1m","Temperatura media a 0.1m","17.0","ºC"
"1","2023-09-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","17.4","ºC"
"1","2023-09-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","22.6","ºC"
"1","2023-09-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","8.5","ºC"
"1","2023-09-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","3.9","km/h"
"1","2023-10-01 00:00:00.0","PP_SUM_1.5m","Chuvia","580.6","L/m2"
"1","2023-10-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","93.4","L/m2"
"1","2023-10-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","95.0","º"
"1","2023-10-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","225.0","º"
"1","2023-10-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","0.2","h"
"1","2023-10-01 00:00:00.0","HF_SUM_1.5m","Horas humidade foliar mensuais","435.8","h"
"1","2023-10-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","94.0","%"
"1","2023-10-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","67.0","%"
"1","2023-10-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","85.0","%"
"1","2023-10-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","20.0","Días"
"1","2023-10-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","13.0","Días"
"1","2023-10-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","18.0","Días"
"1","2023-10-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","9.0","Días"
"1","2023-10-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","3.0","Días"
"1","2023-10-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","0.0","Días"
"1","2023-10-01 00:00:00.0","PR_AVG_1.5m","Presión","969.4","hPa"
"1","2023-10-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1012.5","hPa"
"1","2023-10-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","74.4","km/h"
"1","2023-10-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","12.3","ºC"
"1","2023-10-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","13.0","ºC"
"1","2023-10-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","16.3","ºC"
"1","2023-10-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","30.8","ºC"
"1","2023-10-01 00:00:00.0","TA_AVG_0.1m","Temperatura media a 0.1m","15.1","ºC"
"1","2023-10-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","15.8","ºC"
"1","2023-10-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","20.4","ºC"
"1","2023-10-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","6.8","ºC"
"1","2023-10-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","5.5","km/h"
"1","2023-11-01 00:00:00.0","PP_SUM_1.5m","Chuvia","503.0","L/m2"
"1","2023-11-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","102.4","L/m2"
"1","2023-11-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","247.0","º"
"1","2023-11-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","225.0","º"
"1","2023-11-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","56.8","h"
"1","2023-11-01 00:00:00.0","HF_SUM_1.5m","Horas humidade foliar mensuais","507.7","h"
"1","2023-11-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","97.0","%"
"1","2023-11-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","79.0","%"
"1","2023-11-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","91.0","%"
"1","2023-11-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","25.0","Días"
"1","2023-11-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","15.0","Días"
"1","2023-11-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","21.0","Días"
"1","2023-11-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","3.0","Días"
"1","2023-11-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","2.0","Días"
"1","2023-11-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","0.0","Días"
"1","2023-11-01 00:00:00.0","PR_AVG_1.5m","Presión","973.9","hPa"
"1","2023-11-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1017.9","hPa"
"1","2023-11-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","62.8","km/h"
"1","2023-11-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","9.0","ºC"
"1","2023-11-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","10.2","ºC"
"1","2023-11-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","12.9","ºC"
"1","2023-11-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","17.1","ºC"
"1","2023-11-01 00:00:00.0","TA_AVG_0.1m","Temperatura media a 0.1m","11.1","ºC"
"1","2023-11-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","11.7","ºC"
"1","2023-11-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","14.7","ºC"
"1","2023-11-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","3.1","ºC"
"1","2023-11-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","7.6","km/h"
"2","2023-12-01 00:00:00.0","PP_SUM_1.5m","Chuvia","319.2","L/m2"
"2","2023-12-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","49.6","L/m2"
"1","2023-12-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","233.0","º"
"1","2023-12-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","225.0","º"
"1","2023-12-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","216.3","h"
"1","2023-12-01 00:00:00.0","HF_SUM_1.5m","Horas humidade foliar mensuais","485.3","h"
"1","2023-12-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","97.0","%"
"1","2023-12-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","80.0","%"
"1","2023-12-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","92.0","%"
"2","2023-12-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","23.0","Días"
"2","2023-12-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","9.0","Días"
"2","2023-12-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","18.0","Días"
"2","2023-12-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","4.0","Días"
"2","2023-12-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","0.0","Días"
"1","2023-12-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","1.0","Días"
